of_course_not	0.04181127731366738
walk_out	0.04174498775736442
talk_of	0.04163284760067168
tell_you_what	0.041626246055124355
call_in	0.0415291179557309
live_on	0.041442209334294024
i_take_it	0.041306646608550046
walk_into	0.041265588587502955
watch_it	0.04122914303657782
all_but	0.04066283524527948
go_wrong	0.0405899441434292
take_advantage_of	0.04056091456654333
report_to	0.04041051989272082
go_by	0.04032080776736662
in_the_process	0.039464744534871796
never_mind	0.03944331104124593
what_be_you_go_to_do	0.03943092237864321
be_murder	0.03925267277486827
count_on	0.03910969407508503
break_down	0.039048016988904026
regardless_of	0.038986339902723016
anything_but	0.03886859273819564
if_you_like	0.03877788607512876
big_deal	0.03875925608542022
set_out	0.03873122104624704
lie_in	0.03858824234646379
at_once	0.0385602073072906
talk_about_this	0.03833773596010975
the_other_day	0.038214381787747734
result_from	0.03817052026278333
i_tell_you_what	0.03809003307767303
bring_up	0.03802473805908277
blow_up	0.03778924373002801
wait_until	0.03777522621044142
how_come	0.03773317365168165
take_away	0.0375593564088079
stick_to	0.037492072314792256
move_it	0.037424788220776606
attach_to	0.037281809520993366
right_you_be	0.03724717293627286
carry_on	0.03723134645048164
put_it_in	0.03709298022082033
have_to_do_with	0.036988256038166856
make_out	0.03693697853916319
anything_like	0.03690613999607269
slow_down	0.036726715745364305
in_for	0.03668466318660453
so_much_for	0.03661358105095887
on_the_road	0.03659676002745496
move_out	0.0362108710245777
to_the_point	0.03620987648686501
in_bed	0.03620526401674306
every_single	0.036045464293455905
sleep_in	0.03594734165634976
in_the_dark	0.035937936606885115
set_in	0.03586604004274752
or_no	0.03580436295656651
no_good	0.03554363709225589
you_say_it	0.03537162881558678
hang_up	0.03520721662217768
put_up	0.03513712902424471
find_a_way	0.035113706455193475
check_on	0.03510068347331957
break_into	0.03474744197973744
you_know_what_i_mean	0.034730440847012774
if_only	0.03466333686221789
you_wait	0.03454839320160783
test_the	0.03446428808408827
shut_down	0.03442503902924581
the_key_to	0.034387598940607986
a_sort_of	0.034365170909269424
too_bad	0.03428206032946257
back_and_forth	0.0342530307525767
in_on	0.033819482183105015
let_me_know	0.03361102835551076
here_you_go	0.03358018981242025
on_the_side	0.03357458280458561
in_charge_of	0.033350302491200134
all_of_a_sudden	0.03324838181246397
tell_the_truth	0.033243769342342036
put_out	0.03319990781737763
stand_for	0.033174676282121764
my_foot	0.033028894078421196
no_sir	0.03298403801574411
worth_it	0.03296160998440555
make_for	0.03295600297657092
north_of	0.032891522386472596
out_of_it	0.03284286828216549
might_as_well	0.032624194976614646
let_me_go	0.032568124898268276
in_charge	0.0323616601460994
call_on	0.03233923211476085
pay_off	0.032294376052083754
stay_on	0.03225512699724129
step_in	0.032213074438481516
put_together	0.032064488730863636
one_or_two	0.03196256805212748
be_good_for	0.03190369446986378
run_to	0.031772924323462515
see_you_later	0.03162895108596657
get_away_with	0.03153923896061238
as_a_whole	0.031354207702069356
be_associate_with	0.031160765931774383
be_there_for	0.031026197743743104
check_it_out	0.031023394239825777
pull_up	0.03101597826578652
check_in	0.030687968307460255
as_good_as	0.03064492121098778
look_over	0.03058704216643679
the_thing_be	0.030471103968114036
stop_by	0.03024221118460661
not_to_mention	0.03021037810380341
come_off	0.030054376422146274
turn_off	0.029933825753701574
have_a_few	0.029848726098469325
to_date	0.029813275085256878
more_or_le	0.029773031492701725
if_anything	0.029731973471654644
good_job	0.029717955952068054
no_more_than	0.029697336886934125
get_along	0.02967870689722559
hell_of_a	0.029537537163646974
derive_from	0.02953572819744235
who_care	0.02946564059950939
laugh_at	0.029403963513328378
invest_in	0.029227342766537313
remind_me_of	0.029052530985950873
stick_with	0.02901707997273843
as_of	0.02901707997273843
occur_to	0.028893725800376413
be_behind	0.028846066233781997
who_need	0.028775978635849037
keep_on	0.028579733361636737
for_good	0.028512449267621098
go_around	0.028453575685357408
come_across	0.028307793481656844
put_it_on	0.028303995440026833
look_on	0.02819565332496411
figure_it_out	0.02819185528333409
go_out_to	0.02809933965406258
take_it_easy	0.028096536150145266
factor_in	0.028044264113428908
allow_for	0.028005015058586453
walk_through	0.02790969592539762
not_bad	0.027901285413645664
what_with	0.0277246646668546
fuck_you	0.027691022619846777
amount_to	0.027688219115929457
apart_from	0.027671398092425546
what_for	0.027435903763370795
much_le	0.027421886243784197
inside_of	0.027419082739866877
and_so_on	0.02738724965906368
line_up	0.027368619669355148
as_a_matter_of_fact	0.027365636056217068
the_face_of	0.027342393596386586
provide_for	0.027220033961737267
no_wonder	0.027177981402977492
break_in	0.027074251758036703
my_boy	0.02706584124628475
with_respect	0.027060234238450113
turn_back	0.027060234238450113
